h_strnm,month,dong,total_sales,order_count
상상오리 구로점,2026-02,개봉동,1277300,33
상상오리 구로점,2026-02,고척동,2841200,75
상상오리 구로점,2026-02,광명동,355200,12
상상오리 구로점,2026-02,구로동,33779900,1282
상상오리 구로점,2026-02,당산동,175600,4
상상오리 구로점,2026-02,대림동,10748100,443
상상오리 구로점,2026-02,대방동,139600,4
상상오리 구로점,2026-02,도림동,1142600,45
상상오리 구로점,2026-02,독산동,4300000,112
상상오리 구로점,2026-02,상도동,1389300,36
상상오리 구로점,2026-02,신길동,5534000,194
상상오리 구로점,2026-02,신대방동,1728700,57
상상오리 구로점,2026-02,신도림동,4906800,177
상상오리 구로점,2026-02,신림동,8651400,245
상상오리 구로점,2026-02,신정동,609500,15
상상오리 구로점,2026-02,여의도동,898800,12
상상오리 구로점,2026-02,영등포동,226800,6
상상오리 구로점,2026-02,오류동,73000,2
상상오리 구로점,2026-02,철산동,1590600,29
상상오리 구리점,2025-09,갈매동,671500,19
상상오리 구리점,2025-09,교문동,19503100,600
상상오리 구리점,2025-09,다산동,56649400,1649
상상오리 구리점,2025-09,망우동,5214000,136
상상오리 구리점,2025-09,면목동,254800,7
상상오리 구리점,2025-09,수석동,753300,13
상상오리 구리점,2025-09,수택동,39483400,1144
상상오리 구리점,2025-09,신내동,2344600,72
상상오리 구리점,2025-09,아천동,814100,26
상상오리 구리점,2025-09,인창동,17775200,536
상상오리 구리점,2025-09,토평동,7956100,237
상상오리 구리점,2025-10,교문동,23193800,698
상상오리 구리점,2025-10,다산동,56369800,1652
상상오리 구리점,2025-10,도농동,124000,4
상상오리 구리점,2025-10,망우동,5110000,156
상상오리 구리점,2025-10,수석동,510100,14
상상오리 구리점,2025-10,수택동,44416700,1207
상상오리 구리점,2025-10,신내동,3691700,107
상상오리 구리점,2025-10,아천동,909500,24
상상오리 구리점,2025-10,인창동,22262100,657
상상오리 구리점,2025-10,토평동,5350200,176
상상오리 구리점,2025-11,갈매동,315000,10
상상오리 구리점,2025-11,교문동,14893500,436
상상오리 구리점,2025-11,다산동,51869300,1462
상상오리 구리점,2025-11,망우동,1629800,50
상상오리 구리점,2025-11,면목동,143500,5
상상오리 구리점,2025-11,수택동,30628800,885
상상오리 구리점,2025-11,신내동,2657600,79
상상오리 구리점,2025-11,아천동,614800,17
상상오리 구리점,2025-11,인창동,17872500,541
상상오리 구리점,2025-11,지금동,118000,5
상상오리 구리점,2025-11,토평동,4590500,147
상상오리 구리점,2025-12,갈매동,165000,5
상상오리 구리점,2025-12,교문동,22777000,680
상상오리 구리점,2025-12,다산동,57055500,1556
상상오리 구리점,2025-12,망우동,3960200,84
상상오리 구리점,2025-12,면목동,139200,4
상상오리 구리점,2025-12,수석동,318000,6
상상오리 구리점,2025-12,수택동,39955100,1175
상상오리 구리점,2025-12,신내동,3042000,72
상상오리 구리점,2025-12,아천동,1424800,40
상상오리 구리점,2025-12,인창동,16500400,457
상상오리 구리점,2025-12,토평동,5805600,174
상상오리 구리점,2026-01,갈매동,756000,18
상상오리 구리점,2026-01,교문동,23221600,693
상상오리 구리점,2026-01,다산동,60307500,1688
상상오리 구리점,2026-01,망우동,3349100,87
상상오리 구리점,2026-01,면목동,721300,21
상상오리 구리점,2026-01,사노동,185000,5
상상오리 구리점,2026-01,수택동,42730500,1239
상상오리 구리점,2026-01,신내동,2202200,68
상상오리 구리점,2026-01,아천동,574800,16
상상오리 구리점,2026-01,이패동,332400,8
상상오리 구리점,2026-01,인창동,21585000,605
상상오리 구리점,2026-01,토평동,5188500,156
상상오리 구리점,2026-02,교문동,15943300,454
상상오리 구리점,2026-02,다산동,37619900,1053
상상오리 구리점,2026-02,도농동,165000,5
상상오리 구리점,2026-02,망우동,3915900,120
상상오리 구리점,2026-02,면목동,109200,3
상상오리 구리점,2026-02,수석동,438000,10
상상오리 구리점,2026-02,수택동,29399500,835
상상오리 구리점,2026-02,신내동,1033900,29
상상오리 구리점,2026-02,아천동,748500,19
상상오리 구리점,2026-02,이패동,370500,5
상상오리 구리점,2026-02,인창동,13690200,351
상상오리 구리점,2026-02,토평동,4933400,140
상상오리 구의점,2025-09,광장동,7128000,185
상상오리 구의점,2025-09,구의동,25542600,801
상상오리 구의점,2025-09,군자동,8098200,233
상상오리 구의점,2025-09,능동,4224100,134
상상오리 구의점,2025-09,면목동,709700,23
상상오리 구의점,2025-09,송정동,2987000,85
상상오리 구의점,2025-09,용답동,2121600,56
상상오리 구의점,2025-09,자양동,40976500,1207
상상오리 구의점,2025-09,장안동,2842800,85
상상오리 구의점,2025-09,중곡동,18555500,485
상상오리 구의점,2025-09,행당동,256800,6
상상오리 구의점,2025-09,화양동,34006500,758
상상오리 구의점,2025-10,광장동,10998100,191
상상오리 구의점,2025-10,구의3동,70800,2
상상오리 구의점,2025-10,구의동,24721600,736
상상오리 구의점,2025-10,구의제1동,48800,2
상상오리 구의점,2025-10,구의제2동,75800,2
상상오리 구의점,2025-10,구의제3동,71800,2
상상오리 구의점,2025-10,군자동,7770300,249
상상오리 구의점,2025-10,능동,2189200,67
상상오리 구의점,2025-10,면목동,801700,18
상상오리 구의점,2025-10,송정동,3504300,98
상상오리 구의점,2025-10,용답동,1328200,37
상상오리 구의점,2025-10,자양1동,48800,2
상상오리 구의점,2025-10,자양2동,90800,2
상상오리 구의점,2025-10,자양동,32324800,997
상상오리 구의점,2025-10,자양제1동,48800,2
상상오리 구의점,2025-10,자양제2동,113100,3
상상오리 구의점,2025-10,자양제4동,48800,2
상상오리 구의점,2025-10,장안동,3349300,83
상상오리 구의점,2025-10,중곡동,11903500,334
상상오리 구의점,2025-10,화양동,24666900,703
상상오리 구의점,2025-11,광장동,7811600,215
상상오리 구의점,2025-11,구의1동,65000,2
상상오리 구의점,2025-11,구의2동,88600,2
상상오리 구의점,2025-11,구의3동,269600,10
상상오리 구의점,2025-11,구의동,23901100,720
상상오리 구의점,2025-11,구의제1동,227600,8
상상오리 구의점,2025-11,구의제3동,376200,12
상상오리 구의점,2025-11,군자동,6019100,183
상상오리 구의점,2025-11,능동,3199400,93
상상오리 구의점,2025-11,답십리동,1176800,40
상상오리 구의점,2025-11,면목동,341500,14
상상오리 구의점,2025-11,사근동,1826100,9
상상오리 구의점,2025-11,송정동,3698400,108
상상오리 구의점,2025-11,용답동,895700,30
상상오리 구의점,2025-11,자양1동,47000,2
상상오리 구의점,2025-11,자양4동,136600,4
상상오리 구의점,2025-11,자양동,33714300,973
상상오리 구의점,2025-11,자양제1동,610200,22
상상오리 구의점,2025-11,자양제2동,283400,5
상상오리 구의점,2025-11,자양제3동,349200,8
상상오리 구의점,2025-11,자양제4동,199000,8
상상오리 구의점,2025-11,장안동,7918700,122
상상오리 구의점,2025-11,중곡동,12480400,381
상상오리 구의점,2025-11,화양동,20983600,610
상상오리 구의점,2025-12,광장동,7916800,220
상상오리 구의점,2025-12,구의동,32342400,844
상상오리 구의점,2025-12,군자동,7653000,216
상상오리 구의점,2025-12,능동,5762300,105
상상오리 구의점,2025-12,답십리동,544700,17
상상오리 구의점,2025-12,면목동,802500,28
상상오리 구의점,2025-12,송정동,1404900,49
상상오리 구의점,2025-12,용답동,3018800,89
상상오리 구의점,2025-12,자양동,39787100,1132
상상오리 구의점,2025-12,장안동,2767700,78
상상오리 구의점,2025-12,중곡동,13509600,417
상상오리 구의점,2025-12,화양동,23915500,647
상상오리 구의점,2026-01,광장동,7296000,202
상상오리 구의점,2026-01,구의동,28098500,815
상상오리 구의점,2026-01,군자동,10079800,241
상상오리 구의점,2026-01,능동,3005000,99
상상오리 구의점,2026-01,답십리동,740500,23
상상오리 구의점,2026-01,면목동,175000,5
상상오리 구의점,2026-01,사근동,138000,6
상상오리 구의점,2026-01,송정동,3111600,81
상상오리 구의점,2026-01,용답동,1813000,62
상상오리 구의점,2026-01,자양동,37917100,1072
상상오리 구의점,2026-01,장안동,2917700,93
상상오리 구의점,2026-01,중곡동,12363600,368
상상오리 구의점,2026-01,화양동,19586500,538
상상오리 구의점,2026-02,광장동,3580600,114
상상오리 구의점,2026-02,구의동,17048400,510
상상오리 구의점,2026-02,군자동,4495400,128
상상오리 구의점,2026-02,능동,2727500,65
상상오리 구의점,2026-02,송정동,1830400,40
상상오리 구의점,2026-02,용답동,559000,17
상상오리 구의점,2026-02,자양동,22940500,689
상상오리 구의점,2026-02,장안동,1850000,53
상상오리 구의점,2026-02,중곡동,10039800,280
상상오리 구의점,2026-02,화양동,11052500,302
상상오리 군포점,2025-09,고천동,1824300,58
상상오리 군포점,2025-09,관양동,261000,9
상상오리 군포점,2025-09,금정동,20961700,604
상상오리 군포점,2025-09,내손동,2040000,57
상상오리 군포점,2025-09,당동,20464900,529
상상오리 군포점,2025-09,당정동,3707000,121
상상오리 군포점,2025-09,대야미동,1173000,22
상상오리 군포점,2025-09,부곡동,3007100,88
상상오리 군포점,2025-09,비산동,242500,10
상상오리 군포점,2025-09,산본동,34324100,951
상상오리 군포점,2025-09,삼동,1269100,32
상상오리 군포점,2025-09,안양동,1759000,63
상상오리 군포점,2025-09,오전동,5169300,159
상상오리 군포점,2025-09,왕곡동,500200,14
상상오리 군포점,2025-09,이동,2434500,72
상상오리 군포점,2025-09,평촌동,328000,8
상상오리 군포점,2025-09,호계동,7999100,241
상상오리 군포점,2025-10,고천동,2834300,83
상상오리 군포점,2025-10,관양동,84000,4
상상오리 군포점,2025-10,광정동,169400,6
상상오리 군포점,2025-10,금정동,20524400,589
상상오리 군포점,2025-10,내손동,975400,28
상상오리 군포점,2025-10,당동,16782600,483
상상오리 군포점,2025-10,당정동,6387900,210
상상오리 군포점,2025-10,대야미동,129000,3
상상오리 군포점,2025-10,부곡동,3300000,89
상상오리 군포점,2025-10,비산동,235000,9
상상오리 군포점,2025-10,산본1동,69800,2
상상오리 군포점,2025-10,산본2동,69800,2
상상오리 군포점,2025-10,산본동,33039400,931
상상오리 군포점,2025-10,삼동,1868100,52
상상오리 군포점,2025-10,안양동,2100500,60
상상오리 군포점,2025-10,오금동,47800,2
상상오리 군포점,2025-10,오전동,4050000,114
상상오리 군포점,2025-10,왕곡동,1392100,38
상상오리 군포점,2025-10,이동,626800,18
상상오리 군포점,2025-10,평촌동,147000,7
상상오리 군포점,2025-10,호계동,5345000,181
상상오리 군포점,2025-11,고천동,3268700,91
상상오리 군포점,2025-11,관양동,84000,4
상상오리 군포점,2025-11,광정동,74000,2
상상오리 군포점,2025-11,궁내동,68000,2
상상오리 군포점,2025-11,금정동,21952900,720
상상오리 군포점,2025-11,내손동,1435300,43
상상오리 군포점,2025-11,당동,17756100,553
상상오리 군포점,2025-11,당정동,5519600,199
상상오리 군포점,2025-11,대야미동,1299500,25
상상오리 군포점,2025-11,부곡동,1486800,43
상상오리 군포점,2025-11,비산동,432000,16
상상오리 군포점,2025-11,산본동,33715600,1019
상상오리 군포점,2025-11,삼동,1133600,29
상상오리 군포점,2025-11,안양동,1508500,63
상상오리 군포점,2025-11,오금동,140100,3
상상오리 군포점,2025-11,오전동,3531900,122
상상오리 군포점,2025-11,왕곡동,322400,12
상상오리 군포점,2025-11,이동,1002100,35
상상오리 군포점,2025-11,재궁동,271800,8
상상오리 군포점,2025-11,평촌동,132500,7
상상오리 군포점,2025-11,호계동,5616400,225
상상오리 군포점,2025-12,고천동,2642400,86
상상오리 군포점,2025-12,관양동,296000,8
상상오리 군포점,2025-12,금정동,26291000,989
상상오리 군포점,2025-12,내손동,1101900,38
상상오리 군포점,2025-12,당동,31340800,1024
상상오리 군포점,2025-12,당정동,8173900,324
상상오리 군포점,2025-12,대야미동,1245100,31
상상오리 군포점,2025-12,부곡동,3641200,120
상상오리 군포점,2025-12,비산동,526200,18
상상오리 군포점,2025-12,산본동,38670200,1329
상상오리 군포점,2025-12,삼동,801600,16
상상오리 군포점,2025-12,안양동,2432400,97
상상오리 군포점,2025-12,오전동,6424800,189
상상오리 군포점,2025-12,왕곡동,687900,18
상상오리 군포점,2025-12,이동,902400,33
상상오리 군포점,2025-12,평촌동,317000,12
상상오리 군포점,2025-12,호계동,9307300,378
상상오리 군포점,2026-01,고천동,3822500,112
상상오리 군포점,2026-01,관양동,304600,11
상상오리 군포점,2026-01,금정동,27253400,1029
상상오리 군포점,2026-01,내손동,1934100,55
상상오리 군포점,2026-01,당동,22500100,802
상상오리 군포점,2026-01,당정동,7698800,276
상상오리 군포점,2026-01,대야미동,1380200,32
상상오리 군포점,2026-01,부곡동,973400,31
상상오리 군포점,2026-01,비산동,764000,26
상상오리 군포점,2026-01,산본동,35921300,1256
