매장명,상점번호,계정ID,조회월,날짜,광고지출,노출수,클릭수,주문수,주문금액,광고효과(%)
상상오리 인천논현,14646671,ssdk8,2026-01,1.22,0,0,0,0,0,0배
상상오리 인천논현,14646671,ssdk8,2026-01,1.23,0,0,0,0,0,0배
상상오리 인천논현,14646671,ssdk8,2026-01,1.24,0,0,0,0,0,0배
상상오리 인천논현,14646671,ssdk8,2026-01,1.25,0,0,0,0,0,0배
상상오리 인천논현,14646671,ssdk8,2026-01,1.26,0,0,0,0,0,0배
상상오리 인천논현,14646671,ssdk8,2026-01,1.27,0,0,0,0,0,0배
상상오리 인천논현,14646671,ssdk8,2026-01,1.28,0,0,0,0,0,0배
상상오리 인천논현,14646671,ssdk8,2026-01,1.29,0,0,0,0,0,0배
상상오리 인천논현,14646671,ssdk8,2026-01,1.30,0,0,0,0,0,0배
상상오리 인천논현,14646671,ssdk8,2026-01,1.31,0,0,0,0,0,0배
상상오리 인천연수점,14777661,huilin22,2025-09,9.1,59358,3351,78,10,380400,5.95배
상상오리 인천연수점,14777661,huilin22,2025-09,9.2,34245,1060,45,2,58500,1.56배
상상오리 인천연수점,14777661,huilin22,2025-09,9.3,33484,969,44,9,377900,10.54배
상상오리 인천연수점,14777661,huilin22,2025-09,9.4,91320,4404,120,12,456800,4.67배
상상오리 인천연수점,14777661,huilin22,2025-09,9.5,92081,4885,121,14,542200,5.53배
상상오리 인천연수점,14777661,huilin22,2025-09,9.6,101974,5775,134,14,595900,5.43배
상상오리 인천연수점,14777661,huilin22,2025-09,9.7,94364,6253,124,10,420700,4.17배
상상오리 인천연수점,14777661,huilin22,2025-09,9.8,99691,5174,131,12,514700,4.85배
상상오리 인천연수점,14777661,huilin22,2025-09,9.9,74578,4662,98,6,231400,2.94배
상상오리 인천연수점,14777661,huilin22,2025-09,9.10,79144,4604,104,4,147600,1.76배
상상오리 인천연수점,14777661,huilin22,2025-09,9.11,63163,3891,83,10,376300,5.68배
상상오리 인천연수점,14777661,huilin22,2025-09,9.12,99691,5885,131,13,499700,4.75배
상상오리 인천연수점,14777661,huilin22,2025-09,9.13,79144,5216,104,6,255000,3.03배
상상오리 인천연수점,14777661,huilin22,2025-09,9.14,103496,5899,136,7,337300,3.09배
상상오리 인천연수점,14777661,huilin22,2025-09,9.15,86754,4900,114,14,532600,5.86배
상상오리 인천연수점,14777661,huilin22,2025-09,9.16,95125,5907,125,10,392900,3.93배
상상오리 인천연수점,14777661,huilin22,2025-09,9.17,63163,3988,83,10,364300,5.5배
상상오리 인천연수점,14777661,huilin22,2025-09,9.18,57075,3281,75,7,327600,5.49배
상상오리 인천연수점,14777661,huilin22,2025-09,9.19,60119,5228,79,16,659500,10.54배
상상오리 인천연수점,14777661,huilin22,2025-09,9.20,80666,4278,106,10,368200,4.35배
상상오리 인천연수점,14777661,huilin22,2025-09,9.21,85993,5882,113,17,647600,7.22배
상상오리 인천연수점,14777661,huilin22,2025-09,9.22,63163,5162,83,8,278300,4.15배
상상오리 인천연수점,14777661,huilin22,2025-09,9.23,55553,5312,73,10,383000,6.67배
상상오리 인천연수점,14777661,huilin22,2025-09,9.24,82188,7709,108,8,311100,3.59배
상상오리 인천연수점,14777661,huilin22,2025-09,9.25,52509,5658,69,6,209600,3.84배
상상오리 인천연수점,14777661,huilin22,2025-09,9.26,56314,6201,74,4,167300,2.83배
상상오리 인천연수점,14777661,huilin22,2025-09,9.27,82188,6970,108,7,328300,3.86배
상상오리 인천연수점,14777661,huilin22,2025-09,9.28,94364,11254,124,16,575500,5.8배
상상오리 인천연수점,14777661,huilin22,2025-09,9.29,73817,8357,97,6,273500,3.57배
상상오리 인천연수점,14777661,huilin22,2025-09,9.30,85232,16598,112,13,476900,5.28배
상상오리 인천연수점,14777661,huilin22,2025-10,10.1,60880,13120,80,8,289500,4.52배
상상오리 인천연수점,14777661,huilin22,2025-10,10.2,68490,17743,90,5,195500,2.71배
상상오리 인천연수점,14777661,huilin22,2025-10,10.3,79905,17316,105,12,471800,5.6배
상상오리 인천연수점,14777661,huilin22,2025-10,10.4,85232,19916,112,8,349700,3.88배
상상오리 인천연수점,14777661,huilin22,2025-10,10.5,66207,21574,87,8,317500,4.51배
상상오리 인천연수점,14777661,huilin22,2025-10,10.6,96647,22906,127,15,589700,5.89배
상상오리 인천연수점,14777661,huilin22,2025-10,10.7,92842,22269,122,14,573800,5.88배
상상오리 인천연수점,14777661,huilin22,2025-10,10.8,84471,18942,111,8,326300,3.71배
상상오리 인천연수점,14777661,huilin22,2025-10,10.9,36528,7581,48,4,165500,4.31배
상상오리 인천연수점,14777661,huilin22,2025-10,10.10,44899,16486,59,5,172800,3.63배
상상오리 인천연수점,14777661,huilin22,2025-10,10.11,44138,12291,58,7,265500,5.7배
상상오리 인천연수점,14777661,huilin22,2025-10,10.12,22830,5673,30,2,82900,3.46배
상상오리 인천연수점,14777661,huilin22,2025-10,10.13,23591,7316,31,1,35000,1.4배
상상오리 인천연수점,14777661,huilin22,2025-10,10.14,28157,6693,37,3,107800,3.51배
상상오리 인천연수점,14777661,huilin22,2025-10,10.15,27396,4366,36,1,32900,1.13배
상상오리 인천연수점,14777661,huilin22,2025-10,10.16,23591,4057,31,3,115800,4.69배
상상오리 인천연수점,14777661,huilin22,2025-10,10.17,32723,3590,43,4,181500,5.26배
상상오리 인천연수점,14777661,huilin22,2025-10,10.18,45660,7277,60,3,169600,3.58배
상상오리 인천연수점,14777661,huilin22,2025-10,10.19,47182,9387,62,7,249600,4.96배
상상오리 인천연수점,14777661,huilin22,2025-10,10.20,33484,6079,44,3,127900,3.64배
상상오리 인천연수점,14777661,huilin22,2025-10,10.21,37289,5420,49,10,381000,9.64배
상상오리 인천연수점,14777661,huilin22,2025-10,10.22,36528,5197,48,6,224600,5.76배
상상오리 인천연수점,14777661,huilin22,2025-10,10.23,35767,5528,47,5,193100,5.12배
상상오리 인천연수점,14777661,huilin22,2025-10,10.24,35767,5493,47,7,234600,6.29배
상상오리 인천연수점,14777661,huilin22,2025-10,10.25,38811,5732,51,5,203800,4.89배
상상오리 인천연수점,14777661,huilin22,2025-10,10.26,40333,7249,53,5,170800,3.79배
상상오리 인천연수점,14777661,huilin22,2025-10,10.27,22069,2648,29,2,69900,2.99배
상상오리 인천연수점,14777661,huilin22,2025-10,10.28,20547,1827,27,3,111800,5.15배
상상오리 인천연수점,14777661,huilin22,2025-10,10.29,13698,2377,18,4,149800,10.35배
상상오리 인천연수점,14777661,huilin22,2025-10,10.30,21308,1810,28,4,156600,6.97배
상상오리 인천연수점,14777661,huilin22,2025-10,10.31,16742,1672,22,3,125700,7.15배
상상오리 인천연수점,14777661,huilin22,2025-11,11.1,19786,2583,26,2,98900,4.8배
상상오리 인천연수점,14777661,huilin22,2025-11,11.2,25113,4198,33,2,95700,3.65배
상상오리 인천연수점,14777661,huilin22,2025-11,11.3,23591,2394,31,2,79800,3.17배
상상오리 인천연수점,14777661,huilin22,2025-11,11.4,22830,1341,30,3,114900,4.72배
상상오리 인천연수점,14777661,huilin22,2025-11,11.5,18264,1622,24,4,131000,6.19배
상상오리 인천연수점,14777661,huilin22,2025-11,11.6,15220,736,20,2,73000,4.78배
상상오리 인천연수점,14777661,huilin22,2025-11,11.7,12176,1268,16,4,137300,9.96배
상상오리 인천연수점,14777661,huilin22,2025-11,11.8,22069,2052,29,6,218000,8.07배
상상오리 인천연수점,14777661,huilin22,2025-11,11.9,21308,2298,28,3,113800,5.11배
상상오리 인천연수점,14777661,huilin22,2025-11,11.10,19025,1156,25,7,246600,12배
상상오리 인천연수점,14777661,huilin22,2025-11,11.11,21308,1588,28,4,151900,6.57배
상상오리 인천연수점,14777661,huilin22,2025-11,11.12,21308,1847,28,6,218600,9.5배
상상오리 인천연수점,14777661,huilin22,2025-11,11.13,17503,1492,23,6,222500,11.6배
상상오리 인천연수점,14777661,huilin22,2025-11,11.14,15220,1699,20,3,103000,6.18배
상상오리 인천연수점,14777661,huilin22,2025-11,11.15,20547,3207,27,5,192800,8.46배
상상오리 인천연수점,14777661,huilin22,2025-11,11.16,32723,3489,43,4,122800,3.05배
상상오리 인천연수점,14777661,huilin22,2025-11,11.17,19786,3543,26,6,230600,10.1배
상상오리 인천연수점,14777661,huilin22,2025-11,11.18,23591,4462,31,1,37700,1.47배
상상오리 인천연수점,14777661,huilin22,2025-11,11.19,25874,4226,34,5,180800,5.55배
상상오리 인천연수점,14777661,huilin22,2025-11,11.20,21308,2587,28,5,196000,7.98배
상상오리 인천연수점,14777661,huilin22,2025-11,11.21,24352,3074,32,5,217400,8.39배
상상오리 인천연수점,14777661,huilin22,2025-11,11.22,16742,2613,22,1,53800,3.03배
상상오리 인천연수점,14777661,huilin22,2025-11,11.23,25874,2000,34,2,94300,3.41배
상상오리 인천연수점,14777661,huilin22,2025-11,11.24,20547,3192,27,3,110600,4.94배
상상오리 인천연수점,14777661,huilin22,2025-11,11.25,24352,4210,32,3,113800,4.3배
상상오리 인천연수점,14777661,huilin22,2025-11,11.26,27396,4045,36,10,352100,11.51배
상상오리 인천연수점,14777661,huilin22,2025-11,11.27,30440,3303,40,3,118800,3.15배
상상오리 인천연수점,14777661,huilin22,2025-11,11.28,28157,4227,37,2,69800,2.27배
상상오리 인천연수점,14777661,huilin22,2025-11,11.29,33484,4953,44,7,274200,7.23배
상상오리 인천연수점,14777661,huilin22,2025-11,11.30,34245,4125,45,5,207800,5.63배
상상오리 인천연수점,14777661,huilin22,2025-12,12.1,18264,3187,24,3,113900,4.98배
상상오리 인천연수점,14777661,huilin22,2025-12,12.2,23591,3663,31,5,176700,6.85배
상상오리 인천연수점,14777661,huilin22,2025-12,12.3,22069,2797,29,4,133300,5.32배
상상오리 인천연수점,14777661,huilin22,2025-12,12.4,25113,2413,33,2,81800,3.02배
상상오리 인천연수점,14777661,huilin22,2025-12,12.5,22069,2780,29,1,33900,1.4배
상상오리 인천연수점,14777661,huilin22,2025-12,12.6,27396,3219,36,5,172800,5.76배
상상오리 인천연수점,14777661,huilin22,2025-12,12.7,30440,2116,40,3,113000,3.25배
상상오리 인천연수점,14777661,huilin22,2025-12,12.8,25874,2027,34,5,217000,7배
상상오리 인천연수점,14777661,huilin22,2025-12,12.9,23591,1985,31,5,274200,10.22배
상상오리 인천연수점,14777661,huilin22,2025-12,12.10,19786,2288,26,3,91600,3.77배
상상오리 인천연수점,14777661,huilin22,2025-12,12.11,23591,2573,31,7,283900,10.97배
상상오리 인천연수점,14777661,huilin22,2025-12,12.12,22830,1810,30,4,178600,7.3배
상상오리 인천연수점,14777661,huilin22,2025-12,12.13,24352,1430,32,2,78000,2.96배
상상오리 인천연수점,14777661,huilin22,2025-12,12.14,15220,1357,20,2,95000,5.85배
상상오리 인천연수점,14777661,huilin22,2025-12,12.15,16742,1419,22,5,184000,9.68배
상상오리 인천연수점,14777661,huilin22,2025-12,12.16,12937,947,17,3,117900,8.42배
상상오리 인천연수점,14777661,huilin22,2025-12,12.17,19786,2274,26,6,195700,8.98배
상상오리 인천연수점,14777661,huilin22,2025-12,12.18,23591,2419,31,4,165800,6.35배
상상오리 인천연수점,14777661,huilin22,2025-12,12.19,15220,3047,20,2,76400,4.63배
상상오리 인천연수점,14777661,huilin22,2025-12,12.20,22830,2365,30,8,305500,12.24배
상상오리 인천연수점,14777661,huilin22,2025-12,12.21,15220,1877,20,5,189400,11.13배
상상오리 인천연수점,14777661,huilin22,2025-12,12.22,19025,1949,25,3,106800,5.35배
상상오리 인천연수점,14777661,huilin22,2025-12,12.23,15981,2161,21,2,80900,4.69배
상상오리 인천연수점,14777661,huilin22,2025-12,12.24,15220,1182,20,5,157400,8.83배
상상오리 인천연수점,14777661,huilin22,2025-12,12.25,25113,1142,33,4,191600,7.15배
상상오리 인천연수점,14777661,huilin22,2025-12,12.26,11415,1927,15,2,76900,6.21배
상상오리 인천연수점,14777661,huilin22,2025-12,12.27,18264,1726,24,5,174100,8.62배
상상오리 인천연수점,14777661,huilin22,2025-12,12.28,20547,2561,27,3,117800,5.48배
상상오리 인천연수점,14777661,huilin22,2025-12,12.29,11415,1619,15,1,21000,1.23배
상상오리 인천연수점,14777661,huilin22,2025-12,12.30,18264,2261,24,5,243000,12.48배
상상오리 인천연수점,14777661,huilin22,2025-12,12.31,39572,3079,52,6,211500,4.89배
상상오리 인천연수점,14777661,huilin22,2026-01,1.1,61641,7959,81,7,307500,4.65배
상상오리 인천연수점,14777661,huilin22,2026-01,1.2,33484,6864,44,2,72900,2배
상상오리 인천연수점,14777661,huilin22,2026-01,1.3,31201,4609,41,4,162500,4.97배
상상오리 인천연수점,14777661,huilin22,2026-01,1.4,26635,3728,35,4,133800,4.57배
상상오리 인천연수점,14777661,huilin22,2026-01,1.5,27396,4246,36,6,234500,8.12배
상상오리 인천연수점,14777661,huilin22,2026-01,1.6,26635,4038,35,5,157800,5.67배
상상오리 인천연수점,14777661,huilin22,2026-01,1.7,32723,4909,43,8,268200,7.8배
상상오리 인천연수점,14777661,huilin22,2026-01,1.8,22830,1570,30,6,218800,9.06배
상상오리 인천연수점,14777661,huilin22,2026-01,1.9,33484,3162,44,7,277200,7.92배
상상오리 인천연수점,14777661,huilin22,2026-01,1.10,30440,6916,40,4,134900,4.2배
상상오리 인천연수점,14777661,huilin22,2026-01,1.11,41855,5787,55,9,371100,8.34배
상상오리 인천연수점,14777661,huilin22,2026-01,1.12,33484,5381,44,3,104400,2.94배
상상오리 인천연수점,14777661,huilin22,2026-01,1.13,38050,4845,50,7,248600,6.03배
상상오리 인천연수점,14777661,huilin22,2026-01,1.14,37289,4877,49,9,335300,8.24배
상상오리 인천연수점,14777661,huilin22,2026-01,1.15,34245,3434,45,8,228400,5.85배
상상오리 인천연수점,14777661,huilin22,2026-01,1.16,32723,3919,43,6,228600,6.62배
상상오리 인천연수점,14777661,huilin22,2026-01,1.17,31201,5005,41,9,306200,9.17배
상상오리 인천연수점,14777661,huilin22,2026-01,1.18,35767,4175,47,12,475700,12.43배
상상오리 인천연수점,14777661,huilin22,2026-01,1.19,25874,3657,34,4,165800,5.98배
상상오리 인천연수점,14777661,huilin22,2026-01,1.20,32723,4802,43,6,230400,6.55배
상상오리 인천연수점,14777661,huilin22,2026-01,1.21,22830,4523,30,2,73700,2.83배
상상오리 인천연수점,14777661,huilin22,2026-01,1.22,30440,4804,40,11,376000,11.48배
상상오리 인천연수점,14777661,huilin22,2026-01,1.23,27396,4743,36,2,78000,2.81배
상상오리 인천연수점,14777661,huilin22,2026-01,1.24,17503,3015,23,0,0,0배
상상오리 인천연수점,14777661,huilin22,2026-01,1.25,27396,4541,36,3,104800,3.78배
상상오리 인천연수점,14777661,huilin22,2026-01,1.26,21308,3262,28,0,0,0배
상상오리 인천연수점,14777661,huilin22,2026-01,1.27,17503,5113,23,3,114000,6.14배
상상오리 인천연수점,14777661,huilin22,2026-01,1.28,32723,6066,43,4,159700,4.64배
상상오리 인천연수점,14777661,huilin22,2026-01,1.29,34245,4688,45,5,190600,5.36배
상상오리 인천연수점,14777661,huilin22,2026-01,1.30,34245,4841,45,11,419400,11.6배
상상오리 인천연수점,14777661,huilin22,2026-01,1.31,38811,5318,51,9,340400,8.4배
상상오리 인천연수점,14777661,huilin22,2026-02,2.1,38050,4833,50,5,190100,4.73배
상상오리 인천연수점,14777661,huilin22,2026-02,2.2,30440,3777,40,9,304700,9.52배
상상오리 인천연수점,14777661,huilin22,2026-02,2.3,32723,6798,43,4,142700,4.12배
상상오리 인천연수점,14777661,huilin22,2026-02,2.4,27396,4615,36,7,226700,7.22배
상상오리 인천연수점,14777661,huilin22,2026-02,2.5,35767,6133,47,8,264400,6.91배
상상오리 인천연수점,14777661,huilin22,2026-02,2.6,29679,6178,39,5,183600,5.85배
상상오리 인천연수점,14777661,huilin22,2026-02,2.7,38811,5594,51,10,369300,8.77배
상상오리 인천연수점,14777661,huilin22,2026-02,2.8,33484,4593,44,6,253700,7.04배
상상오리 인천연수점,14777661,huilin22,2026-02,2.9,30440,4626,40,6,179800,5.44배
상상오리 인천연수점,14777661,huilin22,2026-02,2.10,29679,4530,39,7,242900,7.48배
상상오리 인천연수점,14777661,huilin22,2026-02,2.11,20547,4004,27,7,283200,13.1배
상상오리 인천연수점,14777661,huilin22,2026-02,2.12,21308,3572,28,3,88800,3.89배
상상오리 인천연수점,14777661,huilin22,2026-02,2.13,18264,3758,24,5,174500,8.73배
상상오리 인천연수점,14777661,huilin22,2026-02,2.14,32723,4298,43,7,273500,8.02배
상상오리 인천연수점,14777661,huilin22,2026-02,2.15,28157,4644,37,6,189400,6.23배
상상오리 인천연수점,14777661,huilin22,2026-02,2.16,31962,5346,42,1,32900,0.97배
상상오리 인천연수점,14777661,huilin22,2026-02,2.17,38050,6018,50,7,292900,7.15배
상상오리 인천연수점,14777661,huilin22,2026-02,2.18,23591,1978,31,2,76600,3.08배
상상오리 인천연수점,14777661,huilin22,2026-02,2.19,26635,1745,35,5,226000,8.07배
상상오리 인천연수점,14777661,huilin22,2026-02,2.20,19786,2016,26,5,211000,10.11배
상상오리 인천연수점,14777661,huilin22,2026-02,2.21,26635,2504,35,6,207600,7.34배
상상오리 인천연수점,14777661,huilin22,2026-02,2.22,32723,2496,43,8,289400,8.65배
상상오리 인천연수점,14777661,huilin22,2026-02,2.23,0,0,0,0,0,0배
상상오리 인천연수점,14777661,huilin22,2026-02,2.24,0,0,0,0,0,0배
상상오리 인천연수점,14777661,huilin22,2026-02,2.25,0,0,0,0,0,0배
상상오리 인천연수점,14777661,huilin22,2026-02,2.26,0,0,0,0,0,0배
상상오리 인천연수점,14777661,huilin22,2026-02,2.27,0,0,0,0,0,0배
상상오리 인천연수점,14777661,huilin22,2026-02,2.28,0,0,0,0,0,0배
상상오리 일산직영점,14422509,ssdk1s,2025-09,9.1,46308,2110,68,11,502200,10.6배
상상오리 일산직영점,14422509,ssdk1s,2025-09,9.2,36774,996,54,15,639400,16.68배
상상오리 일산직영점,14422509,ssdk1s,2025-09,9.3,39498,1230,58,14,786100,19.34배
상상오리 일산직영점,14422509,ssdk1s,2025-09,9.4,73548,3847,108,20,767200,9.81배
상상오리 일산직영점,14422509,ssdk1s,2025-09,9.5,68781,5271,101,17,734200,10.13배
상상오리 일산직영점,14422509,ssdk1s,2025-09,9.6,115770,8787,170,32,1222200,9.96배
상상오리 일산직영점,14422509,ssdk1s,2025-09,9.7,113046,6606,166,33,1281300,10.71배
상상오리 일산직영점,14422509,ssdk1s,2025-09,9.8,59247,4181,87,11,454100,7.44배
상상오리 일산직영점,14422509,ssdk1s,2025-09,9.9,63333,2953,93,16,665400,9.92배
상상오리 일산직영점,14422509,ssdk1s,2025-09,9.10,66057,3404,97,17,705800,10.2배
상상오리 일산직영점,14422509,ssdk1s,2025-09,9.11,58566,3120,86,17,713300,11.55배
